participant_id,session_id,wave,start_time,ra_id,ic,no_1,no_2,no_3,no_4,mi_1,mi_2,mi_3,mi_4,esoc_1,esoc_2,esoc_3,esoc_4,esoc_5,esoc_6,esoc_7,esoc_8,pre_1,pre_2,pre_3,pre_4,pre_5,pre_6,iclo_1,iclo_2,iclo_3,iclo_4,iclo_5,iclo_6,istate_1,istate_2,istate_3,istate_4,istate_5,istate_6,rwa_1,rwa_2,rwa_3,rwa_4,rwa_5,rwa_6,rwa_7,rwa_8,rwa_9,rwa_10,rwa_11,rwa_12,rwa_13,rwa_14,rwa_15,sdo_1,sdo_2,sdo_3,sdo_4,sdo_5,sdo_6,sdo_7,sdo_8,sdo_9,sdo_10,sdo_11,sdo_12,sdo_13,sdo_14,sdo_15,sdo_16,rz_1,rz_2,rz_3,rz_4,rz_5,rz_6,rz_7,rz_8,rz_9,rz_10,rz_11,rz_12,rz_13,rz_14,rz_15,rz_16,self_health,relative_health,self_rated_health,hp_1,hp_2,hp_3,bpjs_mandatory,bpjs_membership,bjps_service_class,bpjs_utility,healthcare_satisfaction,bpjs_deficit,bpjs_raise,hcw,hcw_healthcare_quality,future_use_bpjs,bpjs_benefits_1,bpjs_benefits_2,bpjs_benefits_3,bpjs_benefits_4,bpjs_benefits_5,at_jokowi,at_prabowo,hot_means,cold_means,which_candidates_intention,pol_behaviour,pol_interest,pol_info_1,pol_info_2,pol_info_3,pol_info_4,pol_info_5,pol_info_6,pol_info_7,attitude_2_politics,attitude_2_politicians,gender,age,household_income,edlevel,group_status,religion,occupation,ethnic_groups,city,dt_1,dt_2,dt_3,dt_4,dt_5,dt_6,dt_7,dt_8,dt_9,dt_10,dt_11,dt_12,dt_13,dt_14,dt_15,dt_16,dt_17,dt_18,dt_19,dt_20,dt_21,dt_22,dt_23,dt_24,dt_25,dt_26,dt_27,lt_1,lt_2,lt_3,lt_4,lt_5,lt_6,lt_7,lt_8,lt_9,lt_10,lt_11,lt_12,end_time,finished,q_viewer,lastpage,maxpage,missing,missrel,time_rsi,deg_time,wave_2_participation,,,,,,,,,,,,,,,,
252,91,2,3/22/2019 5:08,Nina,TRUE,7,1,7,7,3,1,7,7,1,4,3,7,7,7,3,5,7,4,5,1,5,4,1,7,7,5,5,4,7,1,7,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ya,Kelas 1,Pernah,NA,NA,NA,NA,NA,1,1,2,1,1,3,NA,NA,NA,NA,4,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,29,2,5,60,1,6,Arab,Pasuruan,3,1,1,5,3,1,5,3,5,4,5,4,5,4,5,5,2,3,3,5,3,1,1,3,5,4,1,5,5,5,4,5,5,5,5,5,5,5,5,3/22/2019 5:17,TRUE,FALSE,12,12,0,0,1.46,57,TRUE,,,,,,,,,,,,,,,,
335,161,1,10/30/2018 14:35,linda,TRUE,4,7,7,2,6,7,5,7,7,7,7,6,5,7,3,5,3,1,1,4,1,1,6,7,4,6,5,2,7,5,7,7,5,6,9,3,9,2,1,3,9,3,9,1,9,6,9,1,9,6,6,4,6,1,5,3,1,7,6,3,7,1,1,1,1,5,5,5,5,5,3,5,5,4,3,5,4,5,5,5,5,Tidak,Tidak,94,5,4,5,50,Ya,Tidak tahu,Tidak pernah,NA,"Tidak, tidak pernah mendengar sama sekali",NA,"Tidak, saya bukan seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,5,7,6,99,10,Belum menentukan sikap,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,1,1,1,35,2,4,101,1,2,Jawa,Sidoarjo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/30/2018 14:58,TRUE,FALSE,19,19,0,0,1.26,19,TRUE,,,,,,,,,,,,,,,,
335,162,2,3/19/2019 13:34,Nina,TRUE,6,7,6,5,7,4,6,4,7,6,7,7,6,7,6,5,1,4,1,6,7,3,1,4,3,5,6,7,3,6,4,6,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tidak tahu,NA,Pernah,NA,NA,NA,NA,NA,6,5,5,5,5,5,NA,NA,NA,NA,1,"Memutuskan untuk golput, tidak memilih siapapun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,35,2,4,101,1,2,Jawa,Sidoarjo,1,2,5,4,4,3,4,4,3,2,4,4,5,5,2,3,5,1,1,5,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,1,5,3,3/19/2019 13:43,TRUE,FALSE,12,12,0,0,1.57,58,TRUE,,,,,,,,,,,,,,,,
1231,656,1,12/21/2018 12:19,Wiwid,TRUE,4,3,6,4,7,6,3,4,7,7,3,6,4,4,5,4,6,5,6,3,2,3,7,6,5,3,3,3,7,3,7,2,3,3,9,5,9,1,6,3,9,5,8,3,9,6,8,4,9,5,2,3,4,3,3,3,2,3,4,3,5,1,5,4,2,5,4,5,4,5,2,5,5,5,2,2,4,5,4,5,4,Tidak,Tidak,83,5,4,4,71,Ya,Kelas 3,Pernah,81,"Ya, pernah mendengar",Saya akan tetap menjadi peserta dan tetap rutin membayar iuran,"Tidak, saya bukan seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,23,22,26,94,6,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,55,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3,4,1,36,2,2,67,1,2,Jawa,Probolinggo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/21/2018 13:01,TRUE,FALSE,18,18,0,0,0.82,33,FALSE,,,,,,,,,,,,,,,,
263,103,1,10/29/2018 7:39,Wiwid,TRUE,6,6,4,4,1,1,6,6,7,2,2,1,1,6,6,7,4,2,2,4,4,6,2,2,2,6,4,7,4,1,2,6,6,6,8,5,5,1,5,2,1,2,5,5,9,2,5,5,8,4,2,1,1,1,1,2,7,2,4,1,1,1,1,1,2,5,5,5,5,5,1,5,5,5,3,5,5,5,3,5,5,Tidak,Tidak,97,5,5,4,8,Tidak,NA,Tidak pernah,NA,"Ya, pernah mendengar",NA,"Tidak, saya bukan seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,52,82,24,88,2,Belum menentukan sikap,84,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,1,1,2,38,2,4,46,3,2,Saya bagian dari 2 atau lebih kelompok etnis yang berbeda,Surabaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/29/2018 7:54,TRUE,FALSE,19,19,0,0,1.52,27,TRUE,,,,,,,,,,,,,,,,
263,104,2,3/20/2019 6:25,NINA,TRUE,6,7,2,2,1,1,7,6,6,7,1,1,1,6,6,6,2,2,1,6,7,7,1,1,2,6,6,6,1,1,1,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tidak,NA,Pernah,NA,NA,NA,NA,NA,7,4,4,4,3,1,NA,NA,NA,NA,7,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,38,2,4,46,3,2,Saya bagian dari 2 atau lebih kelompok etnis yang berbeda,Surabaya,4,4,5,5,5,5,5,5,4,5,4,5,5,5,5,5,4,5,5,5,3,5,4,5,4,4,5,5,4,5,4,5,5,5,4,5,4,4,5,3/20/2019 6:31,TRUE,FALSE,12,12,0,0,1.76,50,TRUE,,,,,,,,,,,,,,,,
244,79,1,10/29/2018 4:25,Linda,TRUE,5,7,5,5,3,7,5,3,5,7,5,7,3,1,7,1,7,3,6,1,3,6,7,7,7,1,1,7,7,7,4,1,4,1,9,7,9,3,9,7,9,1,9,9,9,9,9,6,9,7,1,1,1,1,1,1,1,5,7,7,6,1,3,1,1,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,Tidak,Tidak,89,5,4,4,85,Ya,Kelas 2,Pernah,88,"Ya, pernah mendengar",NA,"Tidak, saya bukan seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,101,63,20,100,11,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,91,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,3,3,2,49,2,4,83,1,1,Jawa,Lamongan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/29/2018 5:47,TRUE,FALSE,19,19,0,0,0.63,15,TRUE,,,,,,,,,,,,,,,,
244,80,2,3/24/2019 14:44,nina,TRUE,7,7,1,1,4,7,4,1,7,7,4,7,1,1,1,1,7,7,7,1,1,7,7,7,7,1,1,7,7,7,7,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ya,Kelas 2,Pernah,NA,NA,NA,NA,NA,7,5,3,5,5,5,NA,NA,NA,NA,11,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,49,2,4,83,1,1,Jawa,Lamongan,5,5,1,3,3,1,1,1,1,5,1,1,1,1,5,1,5,1,3,5,1,1,1,1,5,1,1,5,5,5,5,5,5,5,5,5,1,5,5,3/24/2019 15:17,TRUE,FALSE,12,12,0,0,0.47,0,TRUE,,,,,,,,,,,,,,,,
835,450,1,11/27/2018 23:21,Gita,TRUE,4,4,4,5,3,2,5,7,3,5,3,4,5,5,5,3,5,5,7,3,5,1,4,7,6,1,1,2,7,5,7,1,5,3,9,4,9,3,9,4,6,4,6,4,6,4,9,6,6,5,3,2,6,2,3,6,3,6,6,7,5,2,3,2,3,5,5,5,4,5,2,5,5,5,4,4,5,4,5,5,5,Tidak,Tidak,97,4,3,4,32,Tidak,NA,Tidak pernah,NA,"Ya, pernah mendengar",NA,"Tidak, saya bukan seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,81,52,46,92,11,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,91,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,3,3,2,56,2,2,101,1,2,Jawa,Surabaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/28/2018 0:41,TRUE,FALSE,19,19,0,0,0.51,6,TRUE,,,,,,,,,,,,,,,,
835,451,2,3/26/2019 8:12,Dyah,TRUE,4,4,3,3,2,2,6,6,2,6,3,6,4,5,6,3,2,6,7,3,4,1,6,7,6,1,2,2,7,6,7,1,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tidak,NA,Tidak pernah,NA,NA,NA,NA,NA,1,3,2,2,2,3,NA,NA,NA,NA,11,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,56,2,2,101,1,2,Jawa,Surabaya,5,5,3,1,3,3,5,2,4,4,3,3,3,3,4,3,3,4,3,5,1,2,1,3,5,3,1,5,3,5,5,3,5,5,4,5,5,5,4,3/26/2019 9:26,TRUE,FALSE,12,12,0,0,0.36,0,TRUE,,,,,,,,,,,,,,,,
921,496,1,11/30/2018 3:57,Gita,TRUE,3,2,2,4,1,2,5,4,4,5,3,3,4,3,4,7,2,1,3,3,6,5,1,1,1,5,6,7,7,1,4,1,6,3,9,4,9,2,9,6,9,3,9,2,9,8,3,4,9,5,1,1,2,7,1,1,1,1,2,1,1,1,1,1,1,5,5,5,5,3,1,5,4,5,1,3,2,4,5,4,5,Tidak,Tidak,97,3,3,4,62,Ya,Kelas 3,Pernah,101,"Ya, pernah mendengar",NA,"Tidak, saya bukan seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,77,7,38,83,1,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,77,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,2,3,2,35,2.3,4,16,2,3,Manado,Nganjuk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/30/2018 5:14,TRUE,FALSE,19,19,0,0,0.48,0,FALSE,,,,,,,,,,,,,,,,
153,3,1,10/27/2018 9:00,Linda Fatmawati ,TRUE,4,7,4,7,7,4,4,4,7,7,7,4,5,5,3,6,7,2,5,3,3,5,1,4,6,5,6,7,7,1,7,1,1,4,9,4,9,1,9,2,9,2,8,2,9,5,9,3,9,7,1,3,3,3,7,6,4,3,4,4,4,1,4,1,1,5,5,5,3,5,3,5,5,4,5,5,4,1,5,5,5,Tidak,Tidak,101,5,5,5,101,Ya,Kelas 3,Tidak pernah,NA,"Tidak, tidak pernah mendengar sama sekali",NA,"Tidak, saya bukan seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,77,55,17,87,1,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,51,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,3,3,1,18,2.5,2,51,1,6,Jawa,Surabaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/27/2018 9:27,TRUE,FALSE,19,19,0,0,1.01,10,FALSE,,,,,,,,,,,,,,,,
643,356,1,11/25/2018 11:20,Dyah,TRUE,4,4,4,6,3,3,4,7,7,7,4,4,4,5,5,6,5,4,6,3,5,6,6,4,5,3,5,5,6,4,4,7,5,4,4,3,7,1,9,3,9,2,7,1,8,3,9,2,9,7,3,3,5,2,3,2,1,3,3,3,3,3,3,3,3,4,4,4,4,4,3,4,5,4,4,3,3,4,4,3,3,Tidak,Tidak,91,5,4,5,101,Ya,Kelas 1,Pernah,81,"Tidak, tidak pernah mendengar sama sekali",NA,"Tidak, saya bukan seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,1,101,1,101,1,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,91,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,5,3,2,19,2.5,2,82,1,6,Jawa,Surabaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/25/2018 11:55,TRUE,FALSE,19,19,0,0,0.97,9,TRUE,,,,,,,,,,,,,,,,
643,357,2,3/19/2019 6:47,Dyah,TRUE,1,3,5,7,2,4,7,4,4,4,3,1,5,5,5,7,4,4,5,4,4,3,4,1,4,5,6,4,5,2,3,2,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ya,Tidak tahu,Pernah,NA,NA,NA,NA,NA,5,3,3,3,3,3,NA,NA,NA,NA,1,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,19,2.5,2,82,1,6,Jawa,Surabaya,5,5,3,5,5,5,5,1,1,5,3,3,3,5,1,3,5,1,3,5,1,3,3,3,5,3,1,3,3,5,3,3,4,4,5,5,5,5,5,3/19/2019 7:05,TRUE,FALSE,12,12,0,0,0.79,3,TRUE,,,,,,,,,,,,,,,,
762,418,1,11/26/2018 15:39,Wiwid ,TRUE,2,4,6,4,4,2,4,7,7,7,4,2,2,5,4,7,5,1,6,3,7,7,1,1,6,7,7,7,6,2,2,4,2,7,9,1,9,1,9,5,5,1,9,9,9,1,9,5,9,7,3,1,1,1,1,1,3,3,7,6,4,1,1,1,1,5,4,5,5,3,1,5,3,3,1,5,2,5,5,5,4,Tidak,Tidak,76,5,5,5,101,Ya,Kelas 3,Pernah,84,"Tidak, tidak pernah mendengar sama sekali",NA,"Tidak, saya bukan seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,71,101,51,51,1,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,86,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,5,3,1,20,2.5,2,21,2,6,Jawa,Surabaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/26/2018 15:54,TRUE,FALSE,19,19,0,0,1.73,60,TRUE,,,,,,,,,,,,,,,,
762,419,2,3/20/2019 5:06,Dyah,TRUE,1,3,6,6,3,1,2,6,6,7,4,2,2,1,5,6,5,1,4,2,7,4,1,1,1,7,7,7,6,3,1,3,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ya,Kelas 3,Tidak pernah,NA,NA,NA,NA,NA,3,5,5,5,5,5,NA,NA,NA,NA,1,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,20,2.5,2,21,2,6,Jawa,Surabaya,3,4,2,5,4,5,5,3,5,2,4,1,5,5,4,1,5,5,1,5,1,2,5,1,4,1,1,4,1,5,5,5,5,5,5,5,5,3,5,3/20/2019 5:18,TRUE,FALSE,12,12,0,0,1.09,11,TRUE,,,,,,,,,,,,,,,,
891,474,1,11/29/2018 9:35,Nina,TRUE,4,4,4,3,4,2,5,5,5,6,4,6,4,4,5,4,5,2,5,2,6,3,3,2,4,6,4,4,4,3,2,3,6,4,6,2,8,2,6,5,6,3,6,4,6,5,6,2,7,4,4,3,1,4,5,2,3,4,3,2,5,3,3,4,1,4,3,3,4,3,1,4,2,3,2,2,1,3,3,4,3,Tidak,Tidak,83,3,4,4,26,Tidak,NA,Tidak pernah,NA,"Tidak, tidak pernah mendengar sama sekali",NA,"Tidak, saya bukan seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,81,8,36,66,1,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,21,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,3,3,1,20,2.5,2,71,2,6,Manado,Manado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/29/2018 10:29,TRUE,FALSE,19,19,0,0,0.55,0,TRUE,,,,,,,,,,,,,,,,
891,475,2,3/22/2019 10:51,Dyah,TRUE,5,4,5,4,4,5,4,4,5,5,6,4,5,4,4,4,6,3,4,3,6,6,3,3,4,5,3,4,4,3,3,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tidak,NA,Tidak pernah,NA,NA,NA,NA,NA,7,3,4,4,3,3,NA,NA,NA,NA,1,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,20,2.5,2,71,2,6,Manado,Manado,4,3,2,5,3,2,5,3,2,2,5,2,3,2,4,3,5,3,3,5,2,2,2,3,5,2,2,5,3,4,3,5,4,3,5,5,5,4,4,3/22/2019 12:28,TRUE,FALSE,12,12,0,0,0.48,0,TRUE,,,,,,,,,,,,,,,,
347,173,1,10/31/2018 4:16,linda,TRUE,5,4,5,1,6,1,4,7,5,7,4,2,1,6,7,7,2,2,2,6,5,7,2,2,7,4,4,4,3,1,5,7,3,4,8,5,9,1,9,3,9,5,9,8,9,5,8,8,9,7,1,1,4,1,1,3,1,2,7,1,4,1,1,1,1,5,4,5,4,3,1,4,5,2,5,3,3,3,3,3,1,Tidak,Ya,101,5,4,3,101,Ya,Kelas 2,Tidak pernah,NA,"Ya, pernah mendengar",NA,"Ya, saya seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,11,101,23,81,1,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,30,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,3,3,1,24,2.5,4,58,1,3,Jawa,Tulungagung,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/31/2018 4:49,TRUE,FALSE,19,19,0,0,0.99,13,TRUE,,,,,,,,,,,,,,,,
347,174,2,3/20/2019 19:38,NINA,TRUE,6,3,4,4,4,3,4,7,4,7,7,3,3,3,5,5,3,1,1,4,1,1,4,1,1,7,1,1,1,1,7,7,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ya,Kelas 3,Tidak pernah,NA,NA,NA,NA,NA,1,5,4,1,3,3,NA,NA,NA,NA,1,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,24,2.5,4,58,1,3,Jawa,Tulungagung,5,3,3,4,3,2,2,3,3,4,2,4,3,4,3,3,3,3,1,5,1,1,1,1,5,3,2,5,3,5,4,5,5,5,5,5,5,5,5,3/20/2019 19:47,TRUE,FALSE,12,12,0,0,1.51,36,TRUE,,,,,,,,,,,,,,,,
496,262,1,11/16/2018 16:10,Dyah,TRUE,4,4,4,4,2,1,4,1,7,7,7,7,1,1,1,1,7,7,7,1,1,1,6,7,7,1,1,1,7,7,7,1,4,1,9,5,9,5,9,1,9,5,5,9,9,9,6,4,9,4,4,4,4,4,4,4,5,4,7,5,5,4,4,1,4,5,5,5,5,5,3,5,5,5,1,3,1,5,5,5,5,Tidak,Tidak,101,5,5,3,1,Tidak,NA,Tidak pernah,NA,"Ya, pernah mendengar",NA,"Ya, saya seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,101,51,50,54,7,"Memutuskan untuk golput, tidak memilih siapapun",101,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,3,3,1,26,2.5,4,76,1,3,Jawa,Surabaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/16/2018 16:48,TRUE,FALSE,19,19,0,0,0.97,8,TRUE,,,,,,,,,,,,,,,,
496,263,2,3/26/2019 7:03,Ochy,TRUE,4,3,4,5,3,3,5,4,7,7,6,5,1,1,2,3,7,5,6,1,7,3,3,7,4,2,2,1,7,7,7,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tidak,NA,Tidak pernah,NA,NA,NA,NA,NA,3,3,3,3,3,3,NA,NA,NA,NA,8,"Memutuskan untuk golput, tidak memilih siapapun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,26,2.5,4,76,1,3,Jawa,Surabaya,3,4,3,5,3,1,3,1,1,3,3,4,3,4,4,2,3,3,1,3,1,3,1,1,5,1,1,5,3,5,5,5,5,5,5,5,5,5,5,3/26/2019 17:30,TRUE,FALSE,12,12,0,0,1.11,32,TRUE,,,,,,,,,,,,,,,,
826,448,1,11/27/2018 15:19,septi,TRUE,1,1,1,1,1,2,2,4,1,2,2,2,4,3,4,4,2,1,1,2,1,1,1,1,1,4,1,1,2,1,4,1,1,1,7,4,9,1,2,4,7,4,6,2,6,5,4,5,5,4,4,1,1,4,4,4,1,1,2,1,1,4,4,3,2,4,5,5,5,5,2,4,3,2,1,2,1,3,3,4,5,Tidak,Tidak,91,4,4,4,86,Ya,Tidak tahu,Pernah,76,"Ya, pernah mendengar",NA,"Ya, saya seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,21,101,41,81,1,"Memutuskan untuk golput, tidak memilih siapapun",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,1,2,19,2.8,2,51,4,6,Bali,Denpasar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/27/2018 15:31,TRUE,FALSE,19,19,0,0,1.98,82,TRUE,,,,,,,,,,,,,,,,
